,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
1116,2016,2016,0,Total,145104,40646.0,"Census Tract 386, Philadelphia County, PA",14000US42101038600
1117,2016,2016,0,Total,137386,32879.0,"Census Tract 387, Philadelphia County, PA",14000US42101038700
1118,2016,2016,0,Total,74886,16591.0,"Census Tract 388, Philadelphia County, PA",14000US42101038800
1119,2016,2016,0,Total,34674,7458.000000000001,"Census Tract 389, Philadelphia County, PA",14000US42101038900
1120,2016,2016,0,Total,31063,10865.0,"Census Tract 390, Philadelphia County, PA",14000US42101039000
1121,2016,2016,0,Total,64375,11866.0,"Census Tract 9800, Philadelphia County, PA",14000US42101980000
1122,2016,2016,0,Total,92500,24621.0,"Census Tract 9801, Philadelphia County, PA",14000US42101980100
1123,2016,2016,0,Total,113021,28574.0,"Census Tract 9802, Philadelphia County, PA",14000US42101980200
1124,2015,2015,0,Total,92207,16327.999999999998,"Census Tract 1, Philadelphia County, PA",14000US42101000100
1125,2015,2015,0,Total,59891,18665.0,"Census Tract 2, Philadelphia County, PA",14000US42101000200
1126,2015,2015,0,Total,81950,17284.0,"Census Tract 3, Philadelphia County, PA",14000US42101000300
1127,2015,2015,0,Total,46228,13326.0,"Census Tract 4.01, Philadelphia County, PA",14000US42101000401
1128,2015,2015,0,Total,52813,9622.0,"Census Tract 4.02, Philadelphia County, PA",14000US42101000402
1129,2015,2015,0,Total,40673,15485.999999999998,"Census Tract 5, Philadelphia County, PA",14000US42101000500
1130,2015,2015,0,Total,67969,16562.0,"Census Tract 6, Philadelphia County, PA",14000US42101000600
1131,2015,2015,0,Total,51842,5137.0,"Census Tract 7, Philadelphia County, PA",14000US42101000700
1132,2015,2015,0,Total,81620,24587.0,"Census Tract 8.01, Philadelphia County, PA",14000US42101000801
1133,2015,2015,0,Total,57099,14667.000000000002,"Census Tract 8.03, Philadelphia County, PA",14000US42101000803
1134,2015,2015,0,Total,96250,25071.0,"Census Tract 8.04, Philadelphia County, PA",14000US42101000804
1135,2015,2015,0,Total,39539,7611.0,"Census Tract 9.01, Philadelphia County, PA",14000US42101000901
1136,2015,2015,0,Total,50179,13864.0,"Census Tract 9.02, Philadelphia County, PA",14000US42101000902
1137,2015,2015,0,Total,96397,29056.000000000004,"Census Tract 10.01, Philadelphia County, PA",14000US42101001001
1138,2015,2015,0,Total,112599,16145.0,"Census Tract 10.02, Philadelphia County, PA",14000US42101001002
1139,2015,2015,0,Total,77568,15522.0,"Census Tract 11.01, Philadelphia County, PA",14000US42101001101
1140,2015,2015,0,Total,53621,11876.0,"Census Tract 11.02, Philadelphia County, PA",14000US42101001102
1141,2015,2015,0,Total,109643,13131.0,"Census Tract 12.01, Philadelphia County, PA",14000US42101001201
1142,2015,2015,0,Total,71436,7913.0,"Census Tract 12.02, Philadelphia County, PA",14000US42101001202
1143,2015,2015,0,Total,81250,18169.0,"Census Tract 13, Philadelphia County, PA",14000US42101001300
1144,2015,2015,0,Total,65471,8853.0,"Census Tract 14, Philadelphia County, PA",14000US42101001400
1145,2015,2015,0,Total,71500,12457.0,"Census Tract 15, Philadelphia County, PA",14000US42101001500
1146,2015,2015,0,Total,73879,9014.0,"Census Tract 16, Philadelphia County, PA",14000US42101001600
1147,2015,2015,0,Total,104549,11514.0,"Census Tract 17, Philadelphia County, PA",14000US42101001700
1148,2015,2015,0,Total,76750,19494.0,"Census Tract 18, Philadelphia County, PA",14000US42101001800
1149,2015,2015,0,Total,70000,11852.0,"Census Tract 19, Philadelphia County, PA",14000US42101001900
1150,2015,2015,0,Total,34972,3746.0,"Census Tract 20, Philadelphia County, PA",14000US42101002000
1151,2015,2015,0,Total,49229,3919.0,"Census Tract 21, Philadelphia County, PA",14000US42101002100
1152,2015,2015,0,Total,48553,18596.0,"Census Tract 22, Philadelphia County, PA",14000US42101002200
1153,2015,2015,0,Total,50335,8449.0,"Census Tract 23, Philadelphia County, PA",14000US42101002300
1154,2015,2015,0,Total,57193,11585.0,"Census Tract 24, Philadelphia County, PA",14000US42101002400
1155,2015,2015,0,Total,52786,16894.0,"Census Tract 25, Philadelphia County, PA",14000US42101002500
1156,2015,2015,0,Total,44333,14149.999999999998,"Census Tract 27.01, Philadelphia County, PA",14000US42101002701
1157,2015,2015,0,Total,62171,8918.0,"Census Tract 27.02, Philadelphia County, PA",14000US42101002702
1158,2015,2015,0,Total,40148,6588.0,"Census Tract 28.01, Philadelphia County, PA",14000US42101002801
1159,2015,2015,0,Total,53977,8380.0,"Census Tract 28.02, Philadelphia County, PA",14000US42101002802
1160,2015,2015,0,Total,50921,8769.0,"Census Tract 29, Philadelphia County, PA",14000US42101002900
1161,2015,2015,0,Total,40547,7418.0,"Census Tract 30.01, Philadelphia County, PA",14000US42101003001
1162,2015,2015,0,Total,25057,7346.000000000001,"Census Tract 30.02, Philadelphia County, PA",14000US42101003002
1163,2015,2015,0,Total,26532,3349.0,"Census Tract 31, Philadelphia County, PA",14000US42101003100
1164,2015,2015,0,Total,24965,7260.0,"Census Tract 32, Philadelphia County, PA",14000US42101003200
1165,2015,2015,0,Total,24223,7661.0,"Census Tract 33, Philadelphia County, PA",14000US42101003300
1166,2015,2015,0,Total,17683,2805.0,"Census Tract 36, Philadelphia County, PA",14000US42101003600
1167,2015,2015,0,Total,36138,2575.0,"Census Tract 37.01, Philadelphia County, PA",14000US42101003701
1168,2015,2015,0,Total,33903,3304.0,"Census Tract 37.02, Philadelphia County, PA",14000US42101003702
1169,2015,2015,0,Total,49574,7672.0,"Census Tract 38, Philadelphia County, PA",14000US42101003800
1170,2015,2015,0,Total,34234,7948.0,"Census Tract 39.01, Philadelphia County, PA",14000US42101003901
1171,2015,2015,0,Total,60784,3070.0,"Census Tract 39.02, Philadelphia County, PA",14000US42101003902
1172,2015,2015,0,Total,43571,7874.0,"Census Tract 40.01, Philadelphia County, PA",14000US42101004001
1173,2015,2015,0,Total,50658,9062.0,"Census Tract 40.02, Philadelphia County, PA",14000US42101004002
1174,2015,2015,0,Total,27097,5904.0,"Census Tract 41.01, Philadelphia County, PA",14000US42101004101
1175,2015,2015,0,Total,34102,4091.9999999999995,"Census Tract 41.02, Philadelphia County, PA",14000US42101004102
1176,2015,2015,0,Total,48044,7401.000000000001,"Census Tract 42.01, Philadelphia County, PA",14000US42101004201
1177,2015,2015,0,Total,42955,8956.0,"Census Tract 42.02, Philadelphia County, PA",14000US42101004202
1178,2015,2015,0,Total,49293,11147.0,"Census Tract 54, Philadelphia County, PA",14000US42101005400
1179,2015,2015,0,Total,46129,12108.0,"Census Tract 55, Philadelphia County, PA",14000US42101005500
1180,2015,2015,0,Total,19972,14727.999999999998,"Census Tract 56, Philadelphia County, PA",14000US42101005600
1181,2015,2015,0,Total,38640,9846.0,"Census Tract 60, Philadelphia County, PA",14000US42101006000
1182,2015,2015,0,Total,32416,15258.0,"Census Tract 61, Philadelphia County, PA",14000US42101006100
1183,2015,2015,0,Total,39312,4231.0,"Census Tract 62, Philadelphia County, PA",14000US42101006200
1184,2015,2015,0,Total,24922,4374.0,"Census Tract 63, Philadelphia County, PA",14000US42101006300
1185,2015,2015,0,Total,33004,4904.0,"Census Tract 64, Philadelphia County, PA",14000US42101006400
1186,2015,2015,0,Total,23833,3262.0,"Census Tract 65, Philadelphia County, PA",14000US42101006500
1187,2015,2015,0,Total,23391,5583.0,"Census Tract 66, Philadelphia County, PA",14000US42101006600
1188,2015,2015,0,Total,32044,8349.0,"Census Tract 67, Philadelphia County, PA",14000US42101006700
1189,2015,2015,0,Total,16796,2894.0,"Census Tract 69, Philadelphia County, PA",14000US42101006900
1190,2015,2015,0,Total,24818,5361.0,"Census Tract 70, Philadelphia County, PA",14000US42101007000
1191,2015,2015,0,Total,26392,4196.0,"Census Tract 71.01, Philadelphia County, PA",14000US42101007101
1192,2015,2015,0,Total,25662,3559.0,"Census Tract 71.02, Philadelphia County, PA",14000US42101007102
1193,2015,2015,0,Total,29700,10236.0,"Census Tract 72, Philadelphia County, PA",14000US42101007200
1194,2015,2015,0,Total,26896,6573.0,"Census Tract 73, Philadelphia County, PA",14000US42101007300
1195,2015,2015,0,Total,20268,4448.0,"Census Tract 74, Philadelphia County, PA",14000US42101007400
1196,2015,2015,0,Total,25021,3387.0,"Census Tract 77, Philadelphia County, PA",14000US42101007700
1197,2015,2015,0,Total,41528,12561.0,"Census Tract 78, Philadelphia County, PA",14000US42101007800
1198,2015,2015,0,Total,50640,14983.0,"Census Tract 79, Philadelphia County, PA",14000US42101007900
1199,2015,2015,0,Total,31311,5423.0,"Census Tract 80, Philadelphia County, PA",14000US42101008000
1200,2015,2015,0,Total,22652,9848.0,"Census Tract 81.01, Philadelphia County, PA",14000US42101008101
1201,2015,2015,0,Total,28361,4679.0,"Census Tract 81.02, Philadelphia County, PA",14000US42101008102
1202,2015,2015,0,Total,35778,5156.0,"Census Tract 82, Philadelphia County, PA",14000US42101008200
1203,2015,2015,0,Total,27957,5843.0,"Census Tract 83.01, Philadelphia County, PA",14000US42101008301
1204,2015,2015,0,Total,30019,4269.0,"Census Tract 83.02, Philadelphia County, PA",14000US42101008302
1205,2015,2015,0,Total,29904,6210.0,"Census Tract 84, Philadelphia County, PA",14000US42101008400
1206,2015,2015,0,Total,29297,7731.0,"Census Tract 85, Philadelphia County, PA",14000US42101008500
1207,2015,2015,0,Total,38125,13624.0,"Census Tract 86.01, Philadelphia County, PA",14000US42101008601
1208,2015,2015,0,Total,33268,7345.0,"Census Tract 86.02, Philadelphia County, PA",14000US42101008602
1209,2015,2015,0,Total,35786,7327.0,"Census Tract 87.01, Philadelphia County, PA",14000US42101008701
1210,2015,2015,0,Total,30951,9611.0,"Census Tract 87.02, Philadelphia County, PA",14000US42101008702
1211,2015,2015,0,Total,11196,5584.0,"Census Tract 88.01, Philadelphia County, PA",14000US42101008801
1212,2015,2015,0,Total,11652,5646.0,"Census Tract 88.02, Philadelphia County, PA",14000US42101008802
1213,2015,2015,0,Total,14942,7153.0,"Census Tract 90, Philadelphia County, PA",14000US42101009000
1214,2015,2015,0,Total,20084,7123.0,"Census Tract 91, Philadelphia County, PA",14000US42101009100
1215,2015,2015,0,Total,20524,9258.0,"Census Tract 92, Philadelphia County, PA",14000US42101009200
1216,2015,2015,0,Total,25591,6194.0,"Census Tract 93, Philadelphia County, PA",14000US42101009300
1217,2015,2015,0,Total,16496,2708.0,"Census Tract 94, Philadelphia County, PA",14000US42101009400
1218,2015,2015,0,Total,21000,7746.0,"Census Tract 95, Philadelphia County, PA",14000US42101009500
1219,2015,2015,0,Total,23528,3398.9999999999995,"Census Tract 96, Philadelphia County, PA",14000US42101009600
1220,2015,2015,0,Total,40897,4906.0,"Census Tract 98.01, Philadelphia County, PA",14000US42101009801
1221,2015,2015,0,Total,54660,6237.0,"Census Tract 98.02, Philadelphia County, PA",14000US42101009802
1222,2015,2015,0,Total,31836,7175.0,"Census Tract 100, Philadelphia County, PA",14000US42101010000
1223,2015,2015,0,Total,31149,1516.0,"Census Tract 101, Philadelphia County, PA",14000US42101010100
1224,2015,2015,0,Total,15357,3380.0,"Census Tract 102, Philadelphia County, PA",14000US42101010200
1225,2015,2015,0,Total,28486,4866.0,"Census Tract 103, Philadelphia County, PA",14000US42101010300
1226,2015,2015,0,Total,32703,10845.0,"Census Tract 104, Philadelphia County, PA",14000US42101010400
1227,2015,2015,0,Total,14659,5944.0,"Census Tract 105, Philadelphia County, PA",14000US42101010500
1228,2015,2015,0,Total,13482,3303.0,"Census Tract 106, Philadelphia County, PA",14000US42101010600
1229,2015,2015,0,Total,14836,6792.0,"Census Tract 107, Philadelphia County, PA",14000US42101010700
1230,2015,2015,0,Total,14328,4217.0,"Census Tract 108, Philadelphia County, PA",14000US42101010800
1231,2015,2015,0,Total,19152,5467.0,"Census Tract 109, Philadelphia County, PA",14000US42101010900
1232,2015,2015,0,Total,18147,4219.0,"Census Tract 110, Philadelphia County, PA",14000US42101011000
1233,2015,2015,0,Total,19105,4447.0,"Census Tract 111, Philadelphia County, PA",14000US42101011100
1234,2015,2015,0,Total,24575,8001.999999999999,"Census Tract 112, Philadelphia County, PA",14000US42101011200
1235,2015,2015,0,Total,25581,7293.0,"Census Tract 113, Philadelphia County, PA",14000US42101011300
1236,2015,2015,0,Total,37963,13815.999999999998,"Census Tract 114, Philadelphia County, PA",14000US42101011400
1237,2015,2015,0,Total,46288,4684.0,"Census Tract 115, Philadelphia County, PA",14000US42101011500
1238,2015,2015,0,Total,63523,16980.0,"Census Tract 117, Philadelphia County, PA",14000US42101011700
1239,2015,2015,0,Total,40557,7101.0,"Census Tract 118, Philadelphia County, PA",14000US42101011800
1240,2015,2015,0,Total,24925,6430.0,"Census Tract 119, Philadelphia County, PA",14000US42101011900
1241,2015,2015,0,Total,50625,5860.0,"Census Tract 120, Philadelphia County, PA",14000US42101012000
1242,2015,2015,0,Total,32428,3428.9999999999995,"Census Tract 121, Philadelphia County, PA",14000US42101012100
1243,2015,2015,0,Total,16605,6329.0,"Census Tract 122.01, Philadelphia County, PA",14000US42101012201
1244,2015,2015,0,Total,34706,13569.0,"Census Tract 122.03, Philadelphia County, PA",14000US42101012203
1245,2015,2015,0,Total,40880,7765.000000000001,"Census Tract 122.04, Philadelphia County, PA",14000US42101012204
1246,2015,2015,0,Total,69737,9467.0,"Census Tract 125, Philadelphia County, PA",14000US42101012500
1247,2015,2015,0,Total,33889,7819.999999999999,"Census Tract 131, Philadelphia County, PA",14000US42101013100
1248,2015,2015,0,Total,17778,4123.0,"Census Tract 132, Philadelphia County, PA",14000US42101013200
1249,2015,2015,0,Total,53227,4521.0,"Census Tract 133, Philadelphia County, PA",14000US42101013300
1250,2015,2015,0,Total,78616,11639.0,"Census Tract 134.01, Philadelphia County, PA",14000US42101013401
1251,2015,2015,0,Total,77734,12716.0,"Census Tract 134.02, Philadelphia County, PA",14000US42101013402
1252,2015,2015,0,Total,55375,15056.000000000002,"Census Tract 135, Philadelphia County, PA",14000US42101013500
1253,2015,2015,0,Total,107222,18725.0,"Census Tract 136.01, Philadelphia County, PA",14000US42101013601
1254,2015,2015,0,Total,84196,12246.0,"Census Tract 136.02, Philadelphia County, PA",14000US42101013602
1255,2015,2015,0,Total,35033,4377.0,"Census Tract 137, Philadelphia County, PA",14000US42101013700
1256,2015,2015,0,Total,27418,5103.0,"Census Tract 138, Philadelphia County, PA",14000US42101013800
1257,2015,2015,0,Total,14975,2882.0,"Census Tract 139, Philadelphia County, PA",14000US42101013900
1258,2015,2015,0,Total,23026,8135.0,"Census Tract 140, Philadelphia County, PA",14000US42101014000
1259,2015,2015,0,Total,14951,5598.0,"Census Tract 141, Philadelphia County, PA",14000US42101014100
1260,2015,2015,0,Total,83924,4648.0,"Census Tract 142, Philadelphia County, PA",14000US42101014200
1261,2015,2015,0,Total,59787,9362.0,"Census Tract 143, Philadelphia County, PA",14000US42101014300
1262,2015,2015,0,Total,43370,11434.0,"Census Tract 144, Philadelphia County, PA",14000US42101014400
1263,2015,2015,0,Total,18125,7249.000000000001,"Census Tract 145, Philadelphia County, PA",14000US42101014500
1264,2015,2015,0,Total,28452,6881.0,"Census Tract 146, Philadelphia County, PA",14000US42101014600
1265,2015,2015,0,Total,11352,4514.0,"Census Tract 147, Philadelphia County, PA",14000US42101014700
1266,2015,2015,0,Total,21250,13928.0,"Census Tract 148, Philadelphia County, PA",14000US42101014800
1267,2015,2015,0,Total,22375,10446.0,"Census Tract 149, Philadelphia County, PA",14000US42101014900
1268,2015,2015,0,Total,27375,13847.0,"Census Tract 151.01, Philadelphia County, PA",14000US42101015101
1269,2015,2015,0,Total,13966,5346.0,"Census Tract 151.02, Philadelphia County, PA",14000US42101015102
1270,2015,2015,0,Total,16959,3570.9999999999995,"Census Tract 152, Philadelphia County, PA",14000US42101015200
1271,2015,2015,0,Total,16691,2220.0,"Census Tract 153, Philadelphia County, PA",14000US42101015300
1272,2015,2015,0,Total,19375,6026.0,"Census Tract 156, Philadelphia County, PA",14000US42101015600
1273,2015,2015,0,Total,37664,7930.0,"Census Tract 157, Philadelphia County, PA",14000US42101015700
1274,2015,2015,0,Total,55458,8579.0,"Census Tract 158, Philadelphia County, PA",14000US42101015800
1275,2015,2015,0,Total,45030,8727.0,"Census Tract 160, Philadelphia County, PA",14000US42101016000
1276,2015,2015,0,Total,35000,12245.0,"Census Tract 161, Philadelphia County, PA",14000US42101016100
1277,2015,2015,0,Total,19018,3663.0000000000005,"Census Tract 162, Philadelphia County, PA",14000US42101016200
1278,2015,2015,0,Total,12846,2692.0,"Census Tract 163, Philadelphia County, PA",14000US42101016300
1279,2015,2015,0,Total,17270,5192.0,"Census Tract 164, Philadelphia County, PA",14000US42101016400
1280,2015,2015,0,Total,15401,3445.0000000000005,"Census Tract 165, Philadelphia County, PA",14000US42101016500
1281,2015,2015,0,Total,20000,7355.0,"Census Tract 167.01, Philadelphia County, PA",14000US42101016701
1282,2015,2015,0,Total,25448,8336.0,"Census Tract 167.02, Philadelphia County, PA",14000US42101016702
1283,2015,2015,0,Total,23569,4519.0,"Census Tract 168, Philadelphia County, PA",14000US42101016800
1284,2015,2015,0,Total,28125,5802.0,"Census Tract 169.01, Philadelphia County, PA",14000US42101016901
1285,2015,2015,0,Total,22525,4683.0,"Census Tract 169.02, Philadelphia County, PA",14000US42101016902
1286,2015,2015,0,Total,31354,13129.0,"Census Tract 170, Philadelphia County, PA",14000US42101017000
1287,2015,2015,0,Total,30119,9455.0,"Census Tract 171, Philadelphia County, PA",14000US42101017100
1288,2015,2015,0,Total,24207,5150.0,"Census Tract 172.01, Philadelphia County, PA",14000US42101017201
1289,2015,2015,0,Total,20536,6618.0,"Census Tract 172.02, Philadelphia County, PA",14000US42101017202
1290,2015,2015,0,Total,22279,4466.0,"Census Tract 173, Philadelphia County, PA",14000US42101017300
1291,2015,2015,0,Total,20461,5654.0,"Census Tract 174, Philadelphia County, PA",14000US42101017400
1292,2015,2015,0,Total,16978,4647.0,"Census Tract 175, Philadelphia County, PA",14000US42101017500
1293,2015,2015,0,Total,17192,3575.0,"Census Tract 176.01, Philadelphia County, PA",14000US42101017601
1294,2015,2015,0,Total,18086,2359.0,"Census Tract 176.02, Philadelphia County, PA",14000US42101017602
1295,2015,2015,0,Total,25292,5114.0,"Census Tract 177.01, Philadelphia County, PA",14000US42101017701
1296,2015,2015,0,Total,14587,2725.0,"Census Tract 177.02, Philadelphia County, PA",14000US42101017702
1297,2015,2015,0,Total,22283,9769.0,"Census Tract 178, Philadelphia County, PA",14000US42101017800
1298,2015,2015,0,Total,27607,4139.0,"Census Tract 179, Philadelphia County, PA",14000US42101017900
1299,2015,2015,0,Total,47308,19378.0,"Census Tract 180.01, Philadelphia County, PA",14000US42101018001
1300,2015,2015,0,Total,40891,10513.0,"Census Tract 180.02, Philadelphia County, PA",14000US42101018002
1301,2015,2015,0,Total,52288,11799.0,"Census Tract 183, Philadelphia County, PA",14000US42101018300
1302,2015,2015,0,Total,48715,4310.0,"Census Tract 184, Philadelphia County, PA",14000US42101018400
1303,2015,2015,0,Total,21949,5375.0,"Census Tract 188, Philadelphia County, PA",14000US42101018800
1304,2015,2015,0,Total,31485,5055.0,"Census Tract 190, Philadelphia County, PA",14000US42101019000
1305,2015,2015,0,Total,29097,4734.0,"Census Tract 191, Philadelphia County, PA",14000US42101019100
1306,2015,2015,0,Total,25218,6763.000000000001,"Census Tract 192, Philadelphia County, PA",14000US42101019200
1307,2015,2015,0,Total,11648,1720.0000000000002,"Census Tract 195.01, Philadelphia County, PA",14000US42101019501
1308,2015,2015,0,Total,21375,9689.0,"Census Tract 195.02, Philadelphia County, PA",14000US42101019502
1309,2015,2015,0,Total,19032,4210.0,"Census Tract 197, Philadelphia County, PA",14000US42101019700
1310,2015,2015,0,Total,23439,1454.0,"Census Tract 198, Philadelphia County, PA",14000US42101019800
1311,2015,2015,0,Total,19498,2265.0,"Census Tract 199, Philadelphia County, PA",14000US42101019900
1312,2015,2015,0,Total,24850,6732.0,"Census Tract 200, Philadelphia County, PA",14000US42101020000
1313,2015,2015,0,Total,19235,4553.0,"Census Tract 201.01, Philadelphia County, PA",14000US42101020101
1314,2015,2015,0,Total,31297,4426.0,"Census Tract 201.02, Philadelphia County, PA",14000US42101020102
1315,2015,2015,0,Total,20465,8743.0,"Census Tract 202, Philadelphia County, PA",14000US42101020200
1316,2015,2015,0,Total,22277,7313.999999999999,"Census Tract 203, Philadelphia County, PA",14000US42101020300
1317,2015,2015,0,Total,23101,6410.0,"Census Tract 204, Philadelphia County, PA",14000US42101020400
1318,2015,2015,0,Total,20000,8836.0,"Census Tract 205, Philadelphia County, PA",14000US42101020500
1319,2015,2015,0,Total,43750,16399.0,"Census Tract 206, Philadelphia County, PA",14000US42101020600
1320,2015,2015,0,Total,51268,8987.0,"Census Tract 207, Philadelphia County, PA",14000US42101020700
1321,2015,2015,0,Total,40000,9509.0,"Census Tract 208, Philadelphia County, PA",14000US42101020800
1322,2015,2015,0,Total,54848,14827.000000000002,"Census Tract 209, Philadelphia County, PA",14000US42101020900
1323,2015,2015,0,Total,73607,21157.0,"Census Tract 210, Philadelphia County, PA",14000US42101021000
1324,2015,2015,0,Total,61641,13153.0,"Census Tract 211, Philadelphia County, PA",14000US42101021100
1325,2015,2015,0,Total,64212,4938.0,"Census Tract 212, Philadelphia County, PA",14000US42101021200
1326,2015,2015,0,Total,59137,2982.0,"Census Tract 213, Philadelphia County, PA",14000US42101021300
1327,2015,2015,0,Total,64260,12206.0,"Census Tract 214, Philadelphia County, PA",14000US42101021400
1328,2015,2015,0,Total,72894,5269.0,"Census Tract 215, Philadelphia County, PA",14000US42101021500
1329,2015,2015,0,Total,54009,13587.0,"Census Tract 216, Philadelphia County, PA",14000US42101021600
1330,2015,2015,0,Total,57138,10332.0,"Census Tract 217, Philadelphia County, PA",14000US42101021700
1331,2015,2015,0,Total,49044,13782.0,"Census Tract 218, Philadelphia County, PA",14000US42101021800
1332,2015,2015,0,Total,78145,8564.0,"Census Tract 219, Philadelphia County, PA",14000US42101021900
1333,2015,2015,0,Total,84931,21757.0,"Census Tract 220, Philadelphia County, PA",14000US42101022000
1334,2015,2015,0,Total,134375,24863.0,"Census Tract 231, Philadelphia County, PA",14000US42101023100
1335,2015,2015,0,Total,81042,15876.0,"Census Tract 235, Philadelphia County, PA",14000US42101023500
1336,2015,2015,0,Total,65821,8578.0,"Census Tract 236, Philadelphia County, PA",14000US42101023600
1337,2015,2015,0,Total,52579,6714.0,"Census Tract 237, Philadelphia County, PA",14000US42101023700
1338,2015,2015,0,Total,41833,7802.000000000001,"Census Tract 238, Philadelphia County, PA",14000US42101023800
1339,2015,2015,0,Total,20702,4396.0,"Census Tract 239, Philadelphia County, PA",14000US42101023900
1340,2015,2015,0,Total,39073,6862.999999999999,"Census Tract 240, Philadelphia County, PA",14000US42101024000
1341,2015,2015,0,Total,14844,4151.0,"Census Tract 241, Philadelphia County, PA",14000US42101024100
1342,2015,2015,0,Total,22773,8058.0,"Census Tract 242, Philadelphia County, PA",14000US42101024200
1343,2015,2015,0,Total,25479,4228.0,"Census Tract 243, Philadelphia County, PA",14000US42101024300
1344,2015,2015,0,Total,29153,5875.0,"Census Tract 244, Philadelphia County, PA",14000US42101024400
1345,2015,2015,0,Total,19606,5071.0,"Census Tract 245, Philadelphia County, PA",14000US42101024500
1346,2015,2015,0,Total,23380,13440.0,"Census Tract 246, Philadelphia County, PA",14000US42101024600
1347,2015,2015,0,Total,20755,2748.0,"Census Tract 247, Philadelphia County, PA",14000US42101024700
1348,2015,2015,0,Total,38806,4150.0,"Census Tract 248, Philadelphia County, PA",14000US42101024800
1349,2015,2015,0,Total,29583,11570.0,"Census Tract 249, Philadelphia County, PA",14000US42101024900
1350,2015,2015,0,Total,28177,4441.0,"Census Tract 252, Philadelphia County, PA",14000US42101025200
1351,2015,2015,0,Total,34694,5110.0,"Census Tract 253, Philadelphia County, PA",14000US42101025300
1352,2015,2015,0,Total,50011,11177.0,"Census Tract 254, Philadelphia County, PA",14000US42101025400
1353,2015,2015,0,Total,60755,4880.0,"Census Tract 255, Philadelphia County, PA",14000US42101025500
1354,2015,2015,0,Total,77500,16095.0,"Census Tract 256, Philadelphia County, PA",14000US42101025600
1355,2015,2015,0,Total,56225,7047.000000000001,"Census Tract 257, Philadelphia County, PA",14000US42101025700
1356,2015,2015,0,Total,57557,7331.000000000001,"Census Tract 258, Philadelphia County, PA",14000US42101025800
1357,2015,2015,0,Total,43115,5996.0,"Census Tract 259, Philadelphia County, PA",14000US42101025900
1358,2015,2015,0,Total,47402,13194.0,"Census Tract 260, Philadelphia County, PA",14000US42101026000
1359,2015,2015,0,Total,47823,8632.0,"Census Tract 261, Philadelphia County, PA",14000US42101026100
1360,2015,2015,0,Total,49804,6167.0,"Census Tract 262, Philadelphia County, PA",14000US42101026200
1361,2015,2015,0,Total,38603,7702.999999999999,"Census Tract 263.01, Philadelphia County, PA",14000US42101026301
1362,2015,2015,0,Total,35486,10898.0,"Census Tract 263.02, Philadelphia County, PA",14000US42101026302
1363,2015,2015,0,Total,39732,13011.0,"Census Tract 264, Philadelphia County, PA",14000US42101026400
1364,2015,2015,0,Total,40143,6650.0,"Census Tract 265, Philadelphia County, PA",14000US42101026500
1365,2015,2015,0,Total,42083,5303.0,"Census Tract 266, Philadelphia County, PA",14000US42101026600
1366,2015,2015,0,Total,33637,4746.0,"Census Tract 267, Philadelphia County, PA",14000US42101026700
1367,2015,2015,0,Total,32298,4014.0,"Census Tract 268, Philadelphia County, PA",14000US42101026800
1368,2015,2015,0,Total,53424,11701.0,"Census Tract 269, Philadelphia County, PA",14000US42101026900
1369,2015,2015,0,Total,53750,12047.0,"Census Tract 270, Philadelphia County, PA",14000US42101027000
1370,2015,2015,0,Total,42750,6715.0,"Census Tract 271, Philadelphia County, PA",14000US42101027100
1371,2015,2015,0,Total,48967,9049.0,"Census Tract 272, Philadelphia County, PA",14000US42101027200
1372,2015,2015,0,Total,47642,12194.0,"Census Tract 273, Philadelphia County, PA",14000US42101027300
1373,2015,2015,0,Total,31506,7039.999999999999,"Census Tract 274.01, Philadelphia County, PA",14000US42101027401
1374,2015,2015,0,Total,37444,5837.0,"Census Tract 274.02, Philadelphia County, PA",14000US42101027402
1375,2015,2015,0,Total,39422,8945.0,"Census Tract 275, Philadelphia County, PA",14000US42101027500
1376,2015,2015,0,Total,30587,7195.0,"Census Tract 276, Philadelphia County, PA",14000US42101027600
1377,2015,2015,0,Total,24250,4843.0,"Census Tract 277, Philadelphia County, PA",14000US42101027700
1378,2015,2015,0,Total,29573,4702.0,"Census Tract 278, Philadelphia County, PA",14000US42101027800
1379,2015,2015,0,Total,32750,5838.0,"Census Tract 279.01, Philadelphia County, PA",14000US42101027901
1380,2015,2015,0,Total,34886,8936.0,"Census Tract 279.02, Philadelphia County, PA",14000US42101027902
1381,2015,2015,0,Total,25819,4040.9999999999995,"Census Tract 280, Philadelphia County, PA",14000US42101028000
1382,2015,2015,0,Total,29785,6629.0,"Census Tract 281, Philadelphia County, PA",14000US42101028100
1383,2015,2015,0,Total,28393,4747.0,"Census Tract 282, Philadelphia County, PA",14000US42101028200
1384,2015,2015,0,Total,20536,7313.999999999999,"Census Tract 283, Philadelphia County, PA",14000US42101028300
1385,2015,2015,0,Total,27031,6832.0,"Census Tract 284, Philadelphia County, PA",14000US42101028400
1386,2015,2015,0,Total,32695,8523.0,"Census Tract 285, Philadelphia County, PA",14000US42101028500
1387,2015,2015,0,Total,31616,7003.0,"Census Tract 286, Philadelphia County, PA",14000US42101028600
1388,2015,2015,0,Total,25152,6061.0,"Census Tract 287, Philadelphia County, PA",14000US42101028700
